time,amp_8k,amp16k,amp32k,amp64k,amp128k,phase8k,phase16k,phase32k,phase64k,phase128k
1483625844.305,0.002659,0.002466,0.003830,0.003922,0.007097,-0.785,-0.785,-0.785,-1.107,-0.785
1483625850.021,0.002659,0.003171,0.002576,0.005387,0.007097,-0.785,-0.785,-0.785,-0.785,-0.785
