time,amp_8k,amp16k,amp32k,amp64k,amp128k,phase8k,phase16k,phase32k,phase64k,phase128k
1483625898.937,0.002928,0.002908,0.004095,0.004783,0.005965,-0.785,-0.785,-0.785,-0.785,-0.785
1483625904.890,0.002979,0.003410,0.004075,0.005894,0.006038,-0.785,-0.785,-0.785,-0.785,-0.785
