time,amp_8k,amp16k,amp32k,amp64k,amp128k,phase8k,phase16k,phase32k,phase64k,phase128k
1488911953.958,0.010849,0.010125,0.010036,0.009356,0.008148,-0.785,0.000,0.000,0.000,-0.785
1488911959.016,0.009739,0.010557,0.009961,0.009256,0.008148,-0.785,-0.785,-0.785,0.000,-0.785
1488911964.638,0.009642,0.012182,0.013439,0.010895,0.009968,-0.785,-0.785,0.000,-0.785,-0.785
