time,amp_8k,amp16k,amp32k,amp64k,amp128k,phase8k,phase16k,phase32k,phase64k,phase128k
1488814362.658,0.066277,0.052867,0.034163,0.016347,0.008951,-0.785,0.785,0.785,-1.446,0.000
1488814367.733,0.066267,0.053267,0.033157,0.018595,0.008951,-0.785,0.000,1.249,0.785,0.000
