time,amp_8k,amp16k,amp32k,amp64k,amp128k,phase8k,phase16k,phase32k,phase64k,phase128k
1483626632.336,0.003140,0.003349,0.003311,0.005890,0.007915,-0.785,-0.785,-0.785,-0.785,-0.785
1483626638.338,0.003243,0.003002,0.004016,0.004289,0.007915,-0.785,-0.785,-0.785,-1.107,-0.785
